id,candidate_id,timetable_id
66694,14414,1
66698,14419,1
66702,14434,1
66705,14446,2
66707,14449,2
66708,14454,1
66712,14457,2
66713,14458,1
66717,14471,2
66718,14499,1
66720,14510,2
66721,14521,2
66722,14555,2
66723,14566,2
66724,14599,1
66727,14609,2
66728,14613,2
66729,14616,2
66730,14637,2
66731,14652,2
66733,14661,2
66734,14685,2
66736,14703,1
66738,14733,2
66739,14736,2
66740,14738,1
66744,14752,1
66746,14754,1
66750,14775,2
66751,14796,1
66754,14797,1
66758,14798,1
66762,14832,1
66765,14870,2
66766,14887,1
66770,14929,1
66773,14937,2
66774,14966,2
66775,14981,5
66776,14983,1
66779,14996,2
66780,15019,1
66783,15020,2
66784,15034,2
66787,15043,2
66788,15067,1
66792,15099,2
66793,15109,2
66794,15118,2
66795,15120,1
66799,15121,2
66800,15141,1
66804,15142,2
66805,15159,2
66806,15168,2
66807,15198,1
66812,15213,1
66816,15226,5
66818,15240,2
66819,15242,2
66822,15254,2
66823,15255,3
66825,15302,2
66826,15307,2
66827,15310,2
66831,15367,2
66832,15372,2
66834,15385,2
66835,15395,5
66836,15396,2
66838,15397,2
66839,15415,2
66843,15456,2
66844,15462,2
66845,15474,2
66846,15479,2
66847,15493,2
66849,15502,2
66850,15503,1
66851,15508,1
66856,15522,1
66859,15523,1
66863,15555,5
66867,15559,1
66869,15565,2
66870,15569,2
66872,15573,2
66874,15584,2
66875,15591,2
66876,15602,2
66877,15603,1
66881,15614,1
66883,15634,2
66884,15637,1
66887,15642,1
66891,15660,2
66892,15662,1
66897,15667,1
66899,15674,2
66901,15706,2
66903,15710,2
66905,15720,2
66906,15721,1
66911,15722,2
66912,15723,1
66915,15729,2
66916,15741,5
66918,15742,2
66919,15750,2
66920,15754,1
66925,15757,1
66929,15773,2
66930,15832,1
66934,15859,2
66935,15864,1
66937,15870,5
66938,15875,2
66939,15878,2
66940,15931,2
66941,15932,2
66943,15948,5
66944,15968,2
66945,15973,1
66947,15980,1
66949,16007,2
66951,16008,2
66952,16010,2
66953,16019,1
66956,16029,2
66957,16031,2
66958,16046,2
66959,16051,2
66960,16062,3
66962,16093,1
66964,16111,1
66967,16114,2
66969,16140,2
66970,16165,2
66971,16170,1
66975,16180,2
66976,16194,1
66979,16240,2
66980,16277,2
66981,16290,2
66982,16293,1
66985,16295,2
66986,16306,1
66989,16320,1
66990,16343,1
66993,16359,2
66994,16361,1
66999,16382,2
67002,16393,2
67005,16423,1
67010,16429,2
67011,16448,2
67012,16471,2
67014,16485,1
67017,16495,2
67018,16497,2
67019,16518,1
67024,16531,2
67025,16545,2
67026,16567,1
67030,16572,2
67031,16595,5
67035,16598,2
67036,16609,2
67037,16612,2
67038,16618,2
67039,16630,5
67043,16633,2
67044,16644,1
67047,16652,2
67048,16653,2
67049,16659,2
67051,16664,2
67052,16669,2
67053,16680,2
67055,16689,2
67056,16693,2
67057,16705,1
67061,16706,1
67066,16726,2
67067,16730,2
67068,16731,2
67069,16753,2
67070,16789,2
67071,16791,1
67074,16795,2
67075,16800,2
67076,16802,1
67078,16830,1
67081,16877,2
67082,16882,2
67083,16907,2
67084,16912,1
67087,16941,1
67091,16952,2
67092,16964,1
67096,16995,2
67097,17033,2
67098,17040,2
67099,17070,2
67100,17083,1
67104,17086,2
67105,17108,2
67106,17113,1
67110,17123,5
67112,17160,1
67115,17161,2
67116,17164,2
67117,17195,2
67118,17204,2
67119,17210,1
67122,17218,2
67123,17250,2
67124,17251,1
67127,17264,2
67128,17272,1
67131,17283,2
67132,17288,2
67133,17330,2
67134,17334,2
67135,17339,1
67139,17341,2
67140,17349,2
67141,17364,2
67142,17373,2
67143,17401,2
67145,17402,2
67146,17403,1
67148,17410,2
67150,17425,2
67151,17443,2
67153,17447,5
67154,17520,2
67155,17535,5
67159,17561,2
67160,17565,2
67161,17584,2
67162,17606,2
67163,17612,2
67164,17619,1
67168,17620,1
67172,17631,2
67173,17632,1
67176,17660,2
67177,17662,2
67178,17673,1
67181,17681,2
67182,17682,2
67183,17689,2
67184,17694,2
67185,17698,1
67188,17699,2
67190,17731,2
67191,17751,2
67192,17756,2
67193,17786,2
67194,17793,2
67195,17810,5
67196,17814,2
67197,17851,2
67198,17852,1
67202,17873,2
67203,17883,1
67208,17886,1
67212,17902,2
67215,17910,5
67217,17928,1
67221,17956,2
67222,17969,2
67223,17971,2
67224,17996,2
67225,18018,2
67229,18034,1
67231,18049,5
67232,18062,1
67236,18074,1
67240,18083,1
67243,18092,2
67244,18098,5
67248,18115,2
67249,18120,1
67253,18174,2
67254,18190,2
67255,18202,1
67258,18225,5
67261,18250,2
67262,18305,2
67263,18311,1
67266,18330,5
67267,18333,2
67269,18347,2
67270,18354,2
67271,18357,2
67272,18359,1
67275,18364,2
67276,18372,1
67279,18373,2
67281,18383,2
67282,18393,2
67284,18410,2
67285,18423,2
67286,18444,1
67291,18461,2
67292,18471,2
67294,18478,1
67299,18479,2
67300,18492,2
67301,18509,1
67304,18514,4
67309,18554,2
67310,18582,2
67311,18600,1
67313,18616,2
67314,18633,1
67318,18634,1
67323,18650,2
67324,18667,5
67325,18668,1
67328,18692,1
67331,18706,1
67334,18737,1
67337,18743,5
67341,18749,2
67342,18754,2
67343,18759,1
67346,18784,5
67347,18785,2
67348,18793,2
67349,18836,2
67350,18865,1
67351,18867,2
67352,18868,2
67353,18873,2
67354,18901,1
67357,18958,1
67360,18973,1
67365,18987,1
67368,18996,1
67372,18997,2
67373,19004,1
67375,19012,1
67378,19105,2
67379,19128,2
67381,19158,2
67382,19168,1
67385,19186,2
67386,19191,2
67389,19216,1
67394,19231,2
67396,19238,5
67397,19245,2
67398,19250,1
67402,19261,2
67405,19280,2
67406,19289,2
67407,19299,2
67408,19301,2
67409,19304,2
67410,19322,3
67412,19344,1
67416,19348,2
67417,19359,1
67421,19362,2
67422,19399,2
67423,19416,2
67425,19421,1
67428,19428,2
67429,19429,2
67430,19468,2
67431,19481,2
67433,19506,2
67434,19525,5
67438,19542,1
67442,19557,2
67444,19572,2
67445,19604,2
67446,19610,2
67448,19613,2
67449,19633,1
67452,19635,2
67454,19648,2
67455,19660,2
67456,19702,5
67458,19720,2
67459,19737,2
67460,19745,2
67461,19750,2
67462,19764,2
67463,19790,5
67464,19795,2
67465,19815,1
67470,19817,2
67473,19825,2
67474,19836,5
67478,19887,1
67482,19893,2
67483,19906,2
67484,19920,4
67488,19928,2
67489,19945,2
67490,19957,1
67493,19958,1
67497,19964,2
67498,19992,1
67502,19999,1
67504,20010,1
67508,20026,2
67509,20043,2
67510,20052,1
67513,20066,5
67514,20097,1
67517,20106,2
67518,20115,2
67519,20122,1
67523,20125,1
67527,20156,1
67530,20175,2
67531,20179,2
67533,20192,2
67535,20227,2
67536,20229,2
67537,20237,2
67539,20244,5
67543,20245,2
67546,20251,2
67547,20276,5
67548,20299,2
67549,20303,3
67550,20310,1
67553,20311,2
67554,20315,1
67557,20389,2
67558,20393,2
67559,20413,2
67560,20455,2
67561,20464,2
67562,20468,2
67563,20470,2
67564,20486,2
67566,20489,2
67569,20507,2
67570,20508,2
67571,20524,1
67575,20531,2
67576,20547,2
67577,20561,1
67582,20566,2
67583,20572,2
67584,20577,2
67585,20580,2
67586,20582,1
67590,20591,2
67591,20622,1
67593,20633,2
67595,20634,2
67596,20643,1
67599,20644,5
67602,20663,2
67603,20674,2
67604,20688,2
67605,20739,1
67608,20740,2
67609,20744,2
67610,20746,2
67611,20782,2
67612,20796,2
67613,20816,1
67617,20817,2
67618,20824,2
67620,20887,2
67621,20889,1
67624,20894,2
67626,20895,2
67628,20910,2
67629,20929,4
67634,20936,2
67635,20937,1
67638,20945,2
67639,20946,2
67640,20948,2
67641,20966,1
67644,20968,2
67646,20977,2
67648,20994,1
67651,21011,2
67652,21014,1
67656,21037,1
67660,21061,5
67661,21075,1
67665,21090,2
67666,21102,1
67670,21133,5
67671,21137,2
67672,21146,2
67673,21156,1
67677,21165,4
67682,21180,2
67683,21189,1
67685,21195,2
67686,21213,1
67689,21214,1
67691,21216,1
67694,21217,1
67696,21224,2
67697,21229,2
67699,21252,1
67703,21259,2
67704,21287,2
67706,21297,1
67711,21301,2
67712,21307,1
67717,21335,2
67718,21339,2
67719,21355,5
67721,21370,2
67722,21374,2
67724,21386,2
67725,21411,2
67726,21453,2
67727,21466,1
67731,21496,2
67732,21497,1
67736,21511,1
67739,21534,5
67740,21550,2
67741,21555,2
67743,21557,2
67744,21562,2
67746,21568,2
67747,21569,2
67748,21572,2
67749,21588,2
67750,21602,2
67751,21651,2
67752,21656,1
67755,21665,2
67756,21677,2
67757,21680,1
67760,21684,5
67761,21718,2
67762,21719,1
67764,21724,1
67768,21748,2
67769,21766,2
67770,21781,2
67771,21794,5
67775,21801,2
67776,21825,2
67777,21831,2
67779,21834,1
67782,21866,1
67786,21879,2
67787,21898,1
67792,21901,2
67793,21917,2
67794,21923,2
67795,21935,2
67797,21941,2
67798,21969,2
67799,22007,1
67803,22009,2
67804,22074,1
67806,22081,2
67807,22103,1
67812,22159,1
67816,22180,2
67817,22216,1
67820,22221,2
67822,22286,1
67827,22288,2
67828,22309,1
67831,22323,2
67833,22325,2
67834,22347,1
67837,22350,2
67838,22366,2
67839,22368,2
67840,22385,2
67842,22390,1
67845,22411,1
67848,22463,1
67852,22523,1
67855,22548,5
67857,22549,2
67858,22560,2
67859,22572,2
67860,22573,2
67861,22587,1
67865,22610,1
67870,22611,3
67871,22615,3
67872,22633,1
67875,22654,2
67876,22663,1
67881,22664,1
67884,22666,2
67885,22706,2
67886,22712,2
67887,22727,2
67889,22754,2
67891,22755,2
67892,22764,1
67896,22767,2
67898,22779,2
67900,22807,1
67904,22823,1
67909,22827,2
67910,22835,2
67911,22883,2
67912,22913,2
67913,22919,5
67916,22939,2
67917,22947,1
67921,22961,1
67926,22965,2
67927,22978,2
67928,22981,2
67929,22999,2
67930,23000,5
67931,23010,2
67933,23011,2
67934,23021,2
67935,23034,5
67938,23040,1
67941,23050,2
67942,23064,5
67946,23080,2
67947,23084,2
67949,23139,1
67954,23165,4
67959,23167,2
67960,23212,1
67963,23229,1
67967,23263,1
67971,23282,5
67972,23295,1
67975,23306,1
67978,23314,2
67979,23320,1
67984,23330,2
67985,23344,2
67986,23349,2
67988,23356,1
67990,23378,1
67994,23383,1
67998,23395,2
67999,23429,2
68000,23453,1
68004,23496,2
68005,23509,1
68007,23530,5
68009,23531,2
68010,23539,2
68011,23541,2
68012,23550,1
68016,23556,1
68021,23564,5
68022,23576,2
68023,23581,2
68024,23601,1
68026,23603,1
68029,23614,2
68030,23624,2
68031,23659,2
68032,23660,5
68034,23661,2
68037,23688,2
68039,23722,2
68041,23741,2
68042,23769,2
68043,23811,1
68046,23834,1
68049,23837,2
68051,23843,2
68052,23849,2
68054,23877,1
68059,23888,1
68060,23902,2
68061,23907,5
68062,23926,1
68065,23934,4
68066,23936,2
68067,23954,2
68068,23968,2
68070,23979,3
68071,23984,1
68075,23995,5
68079,24013,3
68080,24055,1
68083,24058,2
68084,24068,1
68089,24074,2
68090,24084,2
68091,24094,1
68095,24130,2
68098,24141,2
68099,24144,1
68102,24150,2
68103,24194,1
68107,24196,1
68110,24197,2
68111,24222,3
68112,24251,2
68113,24264,2
68114,24265,2
68115,24275,2
68116,24297,2
68117,24311,1
68120,24317,2
68121,24319,2
68122,24323,1
68125,24360,2
68126,24372,4
68131,24379,2
68132,24386,2
68133,24400,2
68134,24410,1
68137,24411,1
68142,24413,2
68143,24424,2
68144,24436,2
68145,24439,1
68149,24443,1
68154,24463,2
68156,24483,2
68157,24496,2
68158,24509,1
68161,24545,2
68162,24572,2
68163,24600,1
68166,24628,2
68169,24659,2
68170,24669,2
68172,24671,2
68173,24683,1
68177,24696,2
68178,24701,2
68179,24708,2
68180,24739,2
68181,24790,1
68185,24809,1
68188,24820,1
68191,24824,1
68195,24838,2
68196,24858,2
68197,24859,2
68198,24860,2
68199,24866,2
68200,24871,2
68202,24887,2
68203,24891,2
68204,24895,1
68207,24934,1
68210,24958,2
68211,24975,1
68216,24992,2
68217,25020,2
68218,25041,1
68223,25053,2
68224,25057,1
68229,25067,2
68230,25081,2
68232,25084,5
68233,25096,2
68234,25100,5
68235,25139,2
68237,25146,2
68238,25155,2
68239,25159,2
68241,25189,1
68245,25206,1
68246,25208,1
68250,25220,2
68251,25230,2
68252,25231,1
68254,25239,1
68256,25246,1
68259,25257,2
68261,25258,2
68262,25263,4
68266,25272,1
68270,25281,2
68271,25295,2
68272,25315,2
68273,25322,2
68274,25333,2
68275,25335,1
68279,25341,2
68280,25344,1
68285,25350,1
68289,25369,5
68290,25376,1
68294,25387,1
68298,25391,2
68299,25400,2
68302,25417,2
68303,25447,1
68306,25480,2
68307,25549,2
68308,25550,1
68310,25559,5
68311,25560,2
68312,25563,2
68313,25587,1
68315,25597,2
68317,25619,2
68318,25632,2
68319,25641,1
68323,25681,5
68325,25683,2
68327,25694,1
68331,25718,1
68336,25719,1
68339,25744,1
68343,25760,2
68344,25763,5
68345,25789,2
68346,25813,2
68347,25817,1
68350,25824,2
68352,25837,2
68353,25865,2
68354,25901,2
68356,25905,2
68357,25914,1
68361,25921,5
68362,25931,2
68363,25985,2
68364,25998,2
68365,25999,3
68366,26021,2
68368,26030,1
68371,26049,2
68372,26064,2
68374,26077,2
68375,26112,2
68377,26114,2
68378,26117,1
68382,26128,2
68383,26141,2
68384,26149,1
68386,26150,2
68387,26169,2
68388,26185,2
68389,26194,1
68391,26206,2
68393,26231,5
68394,26238,2
68395,26239,2
68397,26261,2
68398,26267,2
68399,26299,2
68400,26306,5
68404,26309,2
68407,26320,2
68409,26322,2
68411,26330,2
68412,26344,2
68414,26355,2
68415,26362,1
68418,26376,1
68420,26386,1
68424,26392,5
68428,26395,2
68429,26425,2
68431,26437,5
68435,26459,1
68438,26462,2
68439,26465,1
68441,26475,1
68444,26479,2
68445,26487,2
68446,26505,2
68448,26526,2
68450,26529,1
68451,26539,2
68455,26552,2
68456,26555,1
68461,26559,1
68465,26576,2
68466,26581,2
68467,26591,2
68468,26602,2
68469,26607,2
68470,26622,2
68471,26654,1
68474,26660,1
68478,26669,1
68483,26681,1
68487,26730,2
68488,26735,1
68492,26744,2
68495,26761,2
68496,26766,2
68497,26767,1
68500,26774,2
68501,26782,1
68506,26796,1
68509,26801,1
68512,26806,2
68513,26807,2
68514,26812,2
68515,26814,2
68517,26815,1
68521,26818,1
68526,26824,2
68527,26827,1
68530,26831,1
68535,26848,2
68537,26850,1
68541,26872,1
68543,26873,2
68544,26878,2
68545,26879,2
68546,26881,2
68547,26884,1
68550,26903,2
68551,26943,2
68552,26975,2
68553,26977,1
68555,26979,2
68556,27033,1
68560,27043,2
68561,27046,2
68562,27060,1
68566,27085,2
68567,27089,2
68568,27109,2
68569,27113,2
68570,27153,2
68571,27156,2
68572,27175,2
68574,27178,2
68575,27191,2
68576,27193,2
68577,27219,2
68578,27228,2
68579,27242,2
68580,27245,2
68581,27246,4
68583,27252,1
68585,27258,2
68586,27278,1
68588,27281,2
68590,27282,1
68593,27285,2
68594,27320,1
68598,27323,2
68599,27328,1
68602,27335,2
68603,27336,2
68605,27431,1
68608,27444,2
68609,27450,1
68612,27452,1
68615,27495,5
68618,27497,2
68620,27504,5
68624,27514,2
68626,27572,1
68630,27573,2
68631,27587,1
68633,27597,2
68634,27606,2
68635,27614,2
68636,27621,2
68637,27624,2
68638,27643,5
68641,27660,1
68645,27665,2
68646,27670,2
68647,27684,1
68650,27697,2
68651,27705,2
68652,27706,1
68656,27718,1
68659,27727,2
68661,27729,2
68662,27733,5
68664,27749,2
68665,27762,1
68669,27778,2
68670,27779,2
68671,27799,2
68673,27800,1
68676,27835,2
68677,27860,2
68678,27870,2
68680,27909,2
68681,27913,1
68684,27930,1
68688,27932,1
68690,27940,2
68691,27969,2
68692,27971,2
68693,28006,2
68695,28025,2
68696,28042,2
68697,28055,2
68698,28074,2
68700,28114,4
68705,28142,2
68707,28158,2
68710,28161,1
68712,28169,2
68713,28170,2
68715,28171,3
68716,28198,2
68717,28209,2
68718,28230,1
68721,28240,2
68722,28280,2
68723,28282,1
68726,28284,2
68727,28303,3
68728,28323,1
68731,28362,2
68732,28365,5
68733,28370,2
68735,28390,5
68736,28395,2
68738,28400,1
68741,28409,2
68742,28444,1
68744,28445,2
68745,28456,1
68749,28475,1
68751,28486,2
68754,28519,1
68757,28545,2
68758,28553,2
68760,28562,2
68763,28588,5
68767,28602,1
68768,28604,2
68770,28609,2
68772,28648,1
68777,28665,1
68781,28681,1
68784,28683,2
68786,28720,2
68787,28733,2
68788,28762,2
68789,28774,5
68790,28781,1
68794,28822,2
68795,28827,2
68797,28829,2
68798,28860,2
68799,28865,2
68800,28879,1
68804,28913,5
68808,28922,2
68809,28935,5
68810,28959,1
68813,28972,2
68815,28990,2
68816,29010,2
68817,29017,2
68818,29042,2
68819,29056,2
68820,29064,2
68821,29069,2
68822,29080,2
68823,29191,1
68828,29204,1
68833,29224,2
68834,29244,2
68835,29253,2
68836,29262,2
68837,29296,1
68842,29299,1
68847,29310,2
68848,29316,1
68852,29335,2
68854,29361,1
68858,29364,2
68859,29376,2
68860,29377,1
68863,29403,5
68865,29407,2
68868,29433,5
68869,29437,1
68872,29467,2
68873,29469,1
68877,29474,2
68878,29504,2
68879,29516,2
68880,29531,1
68883,29545,2
68884,29550,2
68885,29569,2
68887,29592,1
68888,29596,2
68889,29610,2
68890,29617,2
68891,29638,2
68892,29658,2
68893,29676,2
68894,29705,2
68895,29710,2
68896,29723,2
68897,29732,2
68898,29733,1
68901,29743,1
68906,29754,1
68908,29765,1
68912,29774,2
68913,29775,5
68914,29781,1
68918,29784,2
68919,29787,2
68921,29795,2
68923,29798,2
68924,29807,5
68925,29839,1
68928,29843,2
68929,29853,2
68930,29854,5
68931,29858,1
68934,29862,2
68935,29883,1
68938,29885,2
68939,29891,1
68942,29922,2
68943,29934,5
68947,29936,2
68948,29945,2
68949,29947,5
68951,29983,1
68955,29985,2
68956,29990,2
68957,30049,2
68958,30064,2
68959,30074,1
68964,30119,2
68965,30153,1
68968,30163,2
68970,30169,2
68972,30185,2
68973,30210,1
68977,30220,2
68978,30234,2
68979,30242,2
68980,30243,5
68984,30255,2
68985,30268,1
68988,30289,2
68990,30304,2
68993,30316,1
68998,30342,1
69001,30344,1
69004,30361,1
69008,30391,5
69011,30400,2
69013,30411,1
69015,30424,2
69016,30429,2
69018,30438,2
69019,30453,1
69023,30472,5
69026,30490,1
69030,30499,2
69031,30504,2
69032,30510,2
69033,30537,2
69034,30538,2
69035,30560,2
69036,30575,2
69037,30586,2
69038,30622,5
69039,30634,2
69040,30635,2
69041,30645,2
69043,30648,2
69045,30652,2
69046,30667,2
69047,30672,1
69050,30684,2
69051,30698,2
69053,30699,1
69057,30700,2
69058,30725,2
69059,30745,2
69061,30763,1
69064,30772,1
69068,30779,1
69069,30782,2
69071,30812,2
69072,30845,1
69076,30882,2
69078,30886,1
69081,30915,2
69082,30920,5
69084,30926,2
69086,30942,2
69087,30949,2
69088,30966,1
69091,30984,1
69094,31010,5
69098,31033,2
69099,31039,2
69100,31062,2
69101,31063,1
69102,31072,2
69103,31078,1
69107,31081,3
69108,31082,1
69111,31089,2
69112,31100,2
69113,31112,1
69116,31113,5
69118,31115,2
69119,31123,2
69121,31125,2
69123,31148,2
69124,31153,1
69127,31156,2
69128,31204,2
69129,31229,1
69132,31236,2
69133,31246,5
69137,31253,2
69138,31277,2
69139,31279,2
69141,31280,2
69142,31302,5
69146,31319,1
69150,31338,2
69151,31353,1
69154,31365,1
69158,31398,2
69159,31403,2
69162,31411,1
69165,31413,2
69166,31415,2
69167,31420,1
69169,31438,2
69170,31441,2
69171,31446,2
69172,31454,2
69173,31469,2
69174,31471,2
69175,31494,2
69176,31497,2
69178,31498,2
69179,31501,2
69180,31517,2
69182,31520,2
69183,31554,1
69187,31565,2
69188,31579,1
69192,31594,2
69193,31599,2
69194,31601,1
69196,31628,1
69200,31642,1
69203,31645,5
69206,31646,2
69209,31666,2
69210,31670,1
69215,31677,2
69216,31688,2
69217,31700,2
69218,31726,5
69220,31758,2
69222,31785,2
69223,31805,2
69224,31806,1
69228,31819,1
69232,31823,2
69233,31830,2
69234,31862,2
69235,31863,2
69236,31864,2
69237,31865,2
69238,31875,1
69242,31912,1
69245,31956,2
69247,32005,2
69248,32006,2
69249,32019,1
69254,32024,5
69258,32053,1
69261,32075,2
69262,32076,5
69263,32100,1
69265,32107,2
69266,32141,5
69267,32189,2
69268,32220,2
69269,32225,2
69270,32230,1
69274,32233,2
69275,32239,2
69276,32260,2
69277,32265,2
69278,32271,1
69283,32281,5
69284,32290,1
69287,32304,2
69288,32334,1
69293,32337,1
69296,32352,1
69299,32365,2
69300,32404,2
69301,32405,2
69302,32406,5
69303,32411,1
69306,32419,5
69310,32428,2
69311,32447,2
69313,32454,1
69315,32467,1
69319,32473,2
69320,32476,2
69321,32487,2
69322,32488,2
69323,32489,5
69324,32492,2
69325,32509,2
69326,32511,2
69327,32542,1
69330,32543,2
69333,32568,1
69336,32578,2
69337,32580,2
69339,32600,1
69341,32604,2
69342,32605,1
69345,32616,2
69347,32624,3
69348,32632,1
69350,32649,2
69351,32654,2
69354,32658,2
69355,32690,2
69356,32709,2
69357,32713,5
69358,32714,2
69359,32736,2
69360,32738,4
69365,32754,1
69369,32765,2
69370,32767,5
69371,32769,2
69372,32775,1
69377,32786,2
69378,32788,1
69382,32793,2
69384,32818,2
69385,32842,2
69386,32891,1
69391,32894,2
69392,32903,2
69393,32911,1
69395,32932,5
69398,32933,1
69400,32945,1
69403,32948,2
69404,32977,2
69405,33016,1
69410,33058,2
69411,33079,2
69412,33082,1
69415,33097,2
69416,33125,1
69421,33131,5
69425,33138,1
69428,33154,2
69429,33168,2
69430,33172,2
69431,33196,1
69435,33215,1
69437,33216,2
69438,33236,1
69442,33243,1
69446,33274,2
69447,33275,2
69448,33311,2
69449,33340,1
69453,33353,5
69454,33393,1
69456,33395,1
69459,33406,2
69460,33415,1
69464,33434,2
69465,33451,2
69467,33462,2
69469,33483,2
69470,33484,2
69471,33485,2
69472,33490,2
69473,33510,2
69474,33524,2
69475,33537,2
69477,33538,1
69480,33550,1
69483,33553,2
69484,33558,2
69486,33564,1
69489,33570,2
69490,33572,2
69491,33574,2
69493,33612,2
69494,33629,2
69495,33653,5
69497,33656,2
69498,33669,2
69499,33678,1
69503,33684,2
69504,33686,2
69505,33688,1
69508,33693,2
69509,33698,2
69510,33716,2
69511,33721,2
69512,33725,1
69516,33726,2
69517,33727,2
69518,33734,2
69519,33746,3
69521,33764,2
69522,33766,1
69526,33776,2
69527,33787,1
69530,33789,4
69535,33810,1
69538,33853,1
69542,33911,1
69545,33932,2
69547,33939,2
69548,33940,2
69549,34030,2
69550,34032,1
69554,34045,2
69555,34047,1
69559,34066,2
69560,34067,1
69564,34072,2
69565,34073,5
69566,34076,2
69567,34118,5
69569,34119,1
69572,34131,1
69576,34134,1
69580,34141,2
69581,34148,1
69585,34152,1
69588,34161,1
69591,34206,2
69594,34239,1
69597,34252,5
69601,34286,2
69603,34293,2
69604,34315,1
69608,34318,2
69609,34329,1
69614,34335,1
69618,34337,1
69621,34339,2
69622,34345,2
69624,34356,1
69628,34362,1
69633,34373,1
69638,34377,2
69640,34403,1
69644,34424,1
69648,34442,1
69650,34443,1
69652,34456,2
69653,34480,2
69654,34481,5
69657,34523,2
69658,34534,2
69659,34537,2
69661,34569,2
69662,34578,2
69663,34608,2
69665,34609,2
69666,34611,2
69667,34614,2
69668,34636,1
69670,34652,2
69671,34654,2
69672,34668,2
69673,34675,2
69674,34677,2
69675,34698,2
69676,34710,2
69679,34719,1
69681,34723,4
69686,34742,2
69688,34749,2
69689,34789,1
69693,34799,1
69695,34800,2
69697,34802,2
69699,34804,1
69701,34809,1
69704,34820,1
69708,34839,2
69709,34854,1
69711,34867,2
69713,34875,1
69716,34883,2
69717,34891,2
69719,34895,1
69722,34899,2
69723,34907,2
69724,34909,2
69725,34929,1
69728,34931,2
69729,34941,2
69730,34946,2
69731,34957,1
69733,34959,2
69734,34974,2
69735,34980,1
69739,35000,1
69742,35027,1
69745,35061,2
69746,35070,5
69747,35071,1
69749,35075,1
69752,35099,5
69754,35134,2
69755,35158,1
69759,35159,2
69761,35182,1
69762,35213,2
69763,35218,2
69764,35219,2
69765,35223,5
69767,35226,2
69768,35236,2
69771,35264,1
69775,35269,1
69779,35290,2
69780,35307,5
69782,35321,1
69784,35324,2
69785,35331,1
69788,35335,1
69792,35339,2
69793,35340,2
69794,35342,2
69795,35346,1
69798,35351,1
69800,35354,2
69801,35373,2
69802,35377,1
69806,35391,2
69807,35400,2
69808,35407,2
69809,35415,2
69811,35428,5
69815,35450,2
69816,35452,1
69819,35457,2
69820,35508,1
69825,35516,5
69829,35517,4
69834,35521,5
69835,35522,2
69837,35524,2
69838,35537,1
69843,35538,1
69846,35547,2
69847,35550,1
69851,35559,2
69852,35561,2
69853,35595,2
69854,35611,1
69856,35613,2
69858,35628,2
69859,35637,2
69860,35652,2
69861,35659,1
69866,35663,1
69867,35667,2
69869,35669,2
69871,35683,2
69872,35700,1
69876,35702,2
69877,35735,2
69878,35755,2
69879,35763,3
69881,35774,2
69882,35785,2
69883,35803,2
69884,35807,1
69887,35825,1
69888,35857,1
69892,35871,2
69893,35889,1
69897,35935,5
69901,35951,2
69902,35978,1
69906,35981,1
69909,35986,2
69910,36017,1
69915,36025,2
69917,36053,2
69918,36058,2
69919,36067,2
69920,36095,3
69921,36104,1
69924,36114,2
69925,36124,2
69926,36141,2
69929,36156,1
69932,36157,2
69935,36188,2
69936,36192,2
69937,36196,2
69938,36201,1
69941,36213,2
69942,36215,2
69943,36241,2
69944,36276,1
69948,36293,5
69952,36301,1
69955,36318,1
69957,36328,5
69960,36331,2
69961,36368,1
69963,36378,1
69967,36385,2
69968,36389,1
69971,36394,5
69975,36396,2
69977,36398,1
69981,36422,2
69982,36423,1
69985,36429,1
69988,36442,5
69991,36449,2
69992,36464,2
69993,36479,2
69994,36482,2
69995,36521,1
69998,36524,2
69999,36531,2
70000,36542,2
70001,36551,2
70002,36559,2
70003,36582,1
70006,36590,2
70007,36599,2
70008,36610,5
70009,36612,2
70011,36640,2
70012,36666,2
70014,36701,2
70015,36703,1
70018,36730,2
70019,36745,2
70021,36751,2
70022,36773,5
70023,36811,2
70024,36855,2
70025,36865,2
70026,36875,2
70027,36881,2
70028,36885,2
70029,36948,1
70032,36951,2
70033,36957,1
70036,36979,5
70037,36980,2
70038,36984,1
70041,36990,2
70043,37007,1
70045,37032,2
70046,37043,2
70047,37057,2
70049,37060,2
70050,37061,2
70051,37063,5
70052,37070,2
70053,37105,1
70055,37124,2
70056,37162,2
70058,37166,2
70059,37183,1
70061,37204,2
70062,37206,2
70063,37212,1
70066,37277,2
70067,37278,2
70068,37308,2
70069,37315,1
70072,37322,5
70076,37328,1
70080,37362,1
70082,37380,2
70083,37406,1
70087,37468,2
70088,37480,2
70089,37590,1
70092,37592,1
70096,37598,2
70097,37608,2
70099,37611,5
70102,37619,2
70103,37623,1
70105,37627,2
70108,37635,5
70110,37650,2
70111,37661,1
70114,37674,2
70115,37682,2
70116,37689,2
70117,37702,2
70119,37708,2
70120,37718,5
70121,37722,2
70123,37731,2
70126,37741,2
70127,37748,1
70131,37771,1
70133,37777,5
70134,37813,2
70135,37817,2
70137,37820,2
70139,37842,2
70140,37843,2
70141,37846,1
70144,37849,2
70147,37859,2
70148,37863,2
70149,37865,1
70152,37874,2
70154,37879,2
70155,37901,1
70158,37903,2
70160,37945,5
70161,37967,2
70162,37971,2
70163,37977,2
70166,37997,1
70170,38005,2
70171,38011,2
